Price,Close,High,Low,Open,Volume,GMM_Label,Max_Prob
2002-06-07,3217.76000976563,3246.96997070313,3205.51000976563,3246.96997070313,0.0,2,0.9999733966242319
2002-06-10,3279.48999023438,3283.25,3231.09008789063,3231.09008789063,0.0,2,0.9999718149976046
2002-06-11,3362.419921875,3368.56005859375,3323.3701171875,3339.9599609375,0.0,2,0.9999734320985417
2002-06-12,3344.40991210938,3377.8798828125,3337.38989257813,3359.27001953125,0.0,2,0.9999739640678639
2002-06-13,3311.15991210938,3369.6298828125,3307.15991210938,3358.96997070313,0.0,2,0.9999721508531803
2002-06-14,3312.07006835938,3321.919921875,3295.63989257813,3312.05004882813,0.0,2,0.9999729357047957
2002-06-17,3323.5,3350.43994140625,3318.69995117188,3350.03002929688,0.0,2,0.999972725527922
2002-06-18,3284.5400390625,3361.72998046875,3282.32006835938,3337.32006835938,0.0,2,0.9999684454358257
2002-06-19,3242.26000976563,3306.11010742188,3222.22998046875,3284.32006835938,0.0,2,0.9999707265673978
2002-06-20,3264.02001953125,3276.06005859375,3223.46997070313,3223.46997070313,0.0,2,0.9999726129232206
2002-06-21,3242.75,3268.10009765625,3232.65991210938,3268.10009765625,0.0,2,0.9999732086216471
2002-06-24,3231.6201171875,3238.3701171875,3210.94995117188,3238.3701171875,0.0,2,0.9999719107168306
2002-06-25,3214.34008789063,3244.330078125,3193.67993164063,3226.2099609375,0.0,2,0.9999749847557514
2002-06-26,3180.88989257813,3214.34008789063,3180.88989257813,3214.34008789063,0.0,2,0.9999729925193476
2002-06-27,3217.14990234375,3221.60009765625,3189.9599609375,3199.03002929688,0.0,2,0.9999736899553567
2002-06-28,3244.69995117188,3252.64990234375,3222.09008789063,3231.23999023438,0.0,2,0.9999737817861135
2002-07-01,3288.7099609375,3293.2099609375,3246.43994140625,3246.43994140625,0.0,2,0.9999726270162226
2002-07-02,3285.0400390625,3296.8701171875,3274.03002929688,3276.2099609375,0.0,2,0.9999727166361735
2002-07-03,3310.18994140625,3314.22998046875,3279.830078125,3283.03002929688,0.0,2,0.9999733339665832
2002-07-04,3316.77001953125,3337.68994140625,3313.73999023438,3322.31005859375,0.0,2,0.9999725241229066
2002-07-05,3330.61010742188,3334.8701171875,3309.61010742188,3322.13989257813,0.0,2,0.9999725675689969
2002-07-08,3357.65991210938,3366.71997070313,3332.1201171875,3336.13989257813,0.0,2,0.999973534785885
2002-07-09,3358.580078125,3361.919921875,3343.10009765625,3356.85009765625,0.0,2,0.9999712194846766
2002-07-10,3332.36010742188,3366.73999023438,3328.19995117188,3359.46997070313,0.0,2,0.9999734716551962
2002-07-11,3290.56005859375,3332.14990234375,3287.90991210938,3332.14990234375,0.0,2,0.9999727745568414
2002-07-12,3305.830078125,3318.330078125,3293.65991210938,3296.30004882813,0.0,2,0.9999728920741807
2002-07-15,3278.7099609375,3305.85009765625,3258.71997070313,3302.63989257813,0.0,2,0.9999734096236741
2002-07-16,3229.17993164063,3286.93994140625,3224.35009765625,3279.5,0.0,2,0.9999722019948399
2002-07-17,3216.07006835938,3236.67993164063,3192.669921875,3232.38989257813,0.0,2,0.9999735148254952
2002-07-18,3245.73999023438,3253.39990234375,3215.330078125,3224.22998046875,0.0,2,0.9999740633144412
2002-07-19,3230.27001953125,3250.59008789063,3227.27001953125,3239.65991210938,0.0,2,0.9999728230854232
2002-07-22,3153.34008789063,3212.830078125,3147.3701171875,3212.830078125,0.0,2,0.9999710334330834
2002-07-23,3176.92993164063,3179.080078125,3135.38989257813,3142.47998046875,0.0,2,0.9999734443262951
2002-07-24,3107.47998046875,3167.60009765625,3105.19995117188,3163.44995117188,0.0,2,0.9999718397399028
2002-07-25,3094.9599609375,3169.9599609375,3091.330078125,3149.17993164063,0.0,2,0.9999695273016529
2002-07-26,3024.35009765625,3084.34008789063,3011.88989257813,3079.330078125,0.0,2,0.9999713376798279
2002-07-29,3030.06005859375,3039.56005859375,2955.10009765625,3039.56005859375,0.0,2,0.9999488518354084
2002-07-30,2990.90991210938,3080.69995117188,2983.10009765625,3043.22998046875,0.0,2,0.9999631748762295
2002-07-31,2987.64990234375,2998.34008789063,2932.35009765625,2981.05004882813,0.0,2,0.9999700707294845
2002-08-01,2975.81005859375,3018.52001953125,2965.96997070313,2998.4599609375,0.0,2,0.999975081224405
2002-08-02,2985.01000976563,2992.18994140625,2933.38989257813,2960.47998046875,0.0,2,0.999973050603395
2002-08-05,3011.35009765625,3018.7099609375,2980.48999023438,2996.88989257813,0.0,2,0.9999747103348845
2002-08-06,3023.26000976563,3026.97998046875,2981.51000976563,2997.9599609375,0.0,2,0.9999740542561729
2002-08-07,3009.47998046875,3055.21997070313,3004.1201171875,3042.28002929688,0.0,2,0.999974492134234
2002-08-08,2950.09008789063,3019.48999023438,2945.5,3014.67993164063,0.0,2,0.999970102015639
2002-08-09,2976.34008789063,2982.51000976563,2931.78002929688,2974.67993164063,0.0,2,0.9999713501552969
2002-08-12,3007.85009765625,3014.30004882813,2972.59008789063,2972.59008789063,0.0,2,0.999974085889202
2002-08-13,3036.39990234375,3066.69995117188,3009.47998046875,3009.47998046875,0.0,2,0.9999723469375034
2002-08-14,3020.69995117188,3037.3701171875,3013.15991210938,3032.98999023438,0.0,2,0.9999735970988144
2002-08-16,3065.89990234375,3070.86010742188,3031.23999023438,3031.23999023438,0.0,2,0.9999739106223033
2002-08-19,3064.0400390625,3079.98999023438,3061.38989257813,3073.1298828125,0.0,2,0.999972742284532
2002-08-20,3089.580078125,3094.80004882813,3067.919921875,3071.1298828125,0.0,2,0.999973824805745
2002-08-21,3084.3798828125,3109.90991210938,3082.02001953125,3083.82006835938,0.0,2,0.9999730723086865
2002-08-22,3080.69995117188,3109.71997070313,3077.88989257813,3094.17993164063,0.0,2,0.9999741017524072
2002-08-23,3119.17993164063,3120.68994140625,3083.0,3083.0,0.0,2,0.9999735060300015
2002-08-26,3123.60009765625,3130.78002929688,3110.92993164063,3119.0,0.0,2,0.9999729108428042
2002-08-27,3097.85009765625,3142.52001953125,3093.89990234375,3128.40991210938,0.0,2,0.9999742632547257
2002-08-28,3099.3798828125,3103.3798828125,3078.1298828125,3093.65991210938,0.0,2,0.9999732010524488
2002-08-29,3114.15991210938,3117.53002929688,3091.56005859375,3099.1201171875,0.0,2,0.9999735547942604
2002-08-30,3181.22998046875,3185.080078125,3109.96997070313,3110.97998046875,0.0,2,0.9999651513240794
2002-09-02,3187.26000976563,3227.6201171875,3179.330078125,3206.81005859375,0.0,2,0.9999744869712816
2002-09-03,3159.77001953125,3193.43994140625,3150.10009765625,3190.19995117188,0.0,2,0.9999739604030368
2002-09-04,3173.35009765625,3180.60009765625,3126.75,3145.34008789063,0.0,2,0.9999734752151697
2002-09-05,3181.46997070313,3197.2900390625,3166.21997070313,3185.32006835938,0.0,2,0.999974110802988
2002-09-06,3141.11010742188,3177.48999023438,3131.14990234375,3176.14990234375,0.0,2,0.9999737133731459
2002-09-09,3089.46997070313,3126.30004882813,3081.6298828125,3121.89990234375,0.0,2,0.9999741959161802
2002-09-11,3125.65991210938,3130.40991210938,3096.92993164063,3096.92993164063,0.0,2,0.9999738204818077
2002-09-12,3131.34008789063,3136.8798828125,3120.44995117188,3125.55004882813,0.0,2,0.9999722967650289
2002-09-13,3098.93994140625,3127.2900390625,3093.7099609375,3115.97998046875,0.0,2,0.9999743196250725
2002-09-16,3076.01000976563,3109.90991210938,3072.42993164063,3107.88989257813,0.0,2,0.9999738515119638
2002-09-17,3103.89990234375,3107.88989257813,3078.15991210938,3078.15991210938,0.0,2,0.9999737542244113
2002-09-18,3069.78002929688,3094.61010742188,3062.42993164063,3084.02001953125,0.0,2,0.9999744311132169
2002-09-19,3040.30004882813,3071.10009765625,3027.5,3071.10009765625,0.0,2,0.999973919629036
2002-09-20,3024.35009765625,3030.80004882813,2993.78002929688,3010.13989257813,0.0,2,0.9999745485226695
2002-09-23,3021.28002929688,3035.92993164063,3008.5,3030.64990234375,0.0,2,0.9999739258227786
2002-09-24,3022.25,3032.21997070313,2993.01000976563,3005.919921875,0.0,2,0.9999749797729499
2002-09-25,3021.080078125,3023.64990234375,2973.96997070313,2973.96997070313,0.0,2,0.9999727967471445
2002-09-26,3014.68994140625,3038.06005859375,3011.419921875,3011.419921875,0.0,2,0.9999732415140882
2002-09-27,3037.26000976563,3039.42993164063,3012.82006835938,3020.22998046875,0.0,2,0.999973785049675
2002-09-30,2991.36010742188,3029.56005859375,2988.42993164063,3029.56005859375,0.0,2,0.9999738327073383
2002-10-01,2959.65991210938,2987.47998046875,2948.75,2976.0400390625,0.0,2,0.9999752149959916
2002-10-03,2938.06005859375,2970.2900390625,2921.68994140625,2963.61010742188,0.0,2,0.9999749068020786
2002-10-04,2930.51000976563,2942.15991210938,2916.3798828125,2934.669921875,0.0,2,0.9999741877470467
2002-10-07,2952.78002929688,2957.98999023438,2927.46997070313,2939.17993164063,0.0,2,0.9999745205824107
2002-10-08,2973.35009765625,2978.90991210938,2953.94995117188,2954.2900390625,0.0,2,0.9999739980852497
2002-10-09,2956.88989257813,2992.90991210938,2953.1298828125,2982.01000976563,0.0,2,0.9999747906597622
2002-10-10,2969.48999023438,2972.6201171875,2934.76000976563,2954.1298828125,0.0,2,0.9999741326727782
2002-10-11,2995.77001953125,3005.78002929688,2989.06005859375,2990.98999023438,0.0,2,0.9999728868106904
2002-10-14,3003.38989257813,3013.38989257813,2993.25,2996.15991210938,0.0,2,0.9999734504741206
2002-10-16,2994.98999023438,3031.01000976563,2991.919921875,3024.98999023438,0.0,2,0.9999743882825696
2002-10-17,3006.13989257813,3010.69995117188,2980.13989257813,2995.69995117188,0.0,2,0.9999741170329791
2002-10-18,3009.76000976563,3038.919921875,3002.1201171875,3027.89990234375,0.0,2,0.9999748631938337
2002-10-21,2998.01000976563,3018.98999023438,2992.5400390625,3012.17993164063,0.0,2,0.9999740098839243
2002-10-22,2965.96997070313,2996.86010742188,2963.02001953125,2996.43994140625,0.0,2,0.9999739602056034
2002-10-23,2948.9599609375,2969.4599609375,2941.2900390625,2963.3798828125,0.0,2,0.9999743377722874
2002-10-24,2908.05004882813,2958.01000976563,2906.19995117188,2944.28002929688,0.0,2,0.9999742856901038
2002-10-25,2875.53002929688,2906.84008789063,2855.89990234375,2903.9599609375,0.0,2,0.9999743869383033
2002-10-28,2834.40991210938,2876.32006835938,2828.47998046875,2876.32006835938,0.0,2,0.9999741673003113
2002-10-29,2885.22998046875,2891.03002929688,2846.80004882813,2846.80004882813,0.0,2,0.9999741959843657
2002-10-30,2888.59008789063,2908.2099609375,2884.2099609375,2898.02001953125,0.0,2,0.9999742219040225
2002-10-31,2949.32006835938,2955.48999023438,2900.8701171875,2909.4599609375,0.0,2,0.9999734892991884
2002-11-01,2950.580078125,2962.32006835938,2928.6298828125,2956.93994140625,0.0,2,0.9999741409557018
2002-11-04,2987.580078125,2994.80004882813,2974.92993164063,2986.5400390625,0.0,2,0.9999732917024193
2002-11-05,2982.38989257813,2993.580078125,2967.18994140625,2993.580078125,0.0,2,0.9999732477138304
2002-11-07,2975.26000976563,2993.61010742188,2958.32006835938,2983.73999023438,0.0,2,0.9999749234992825
2002-11-08,2956.84008789063,2966.59008789063,2950.7099609375,2965.18994140625,0.0,2,0.9999724887168179
2002-11-11,2948.0400390625,2959.1201171875,2942.4599609375,2954.98999023438,0.0,2,0.9999728446751822
2002-11-12,2961.23999023438,2963.830078125,2935.96997070313,2941.5400390625,0.0,2,0.9999741887624749
2002-11-13,2960.65991210938,2977.669921875,2957.18994140625,2972.35009765625,0.0,2,0.9999733649817178
2002-11-14,2986.56005859375,2991.61010742188,2963.82006835938,2963.82006835938,0.0,2,0.9999741156498547
2002-11-15,3033.90991210938,3037.61010742188,2997.46997070313,2997.46997070313,0.0,2,0.9999738724231234
2002-11-18,3057.15991210938,3071.28002929688,3041.34008789063,3046.89990234375,0.0,2,0.9999744366320957
2002-11-20,3075.47998046875,3084.03002929688,3061.09008789063,3066.169921875,0.0,2,0.9999736079432967
2002-11-21,3101.36010742188,3110.3798828125,3089.51000976563,3089.51000976563,0.0,2,0.9999731004991584
2002-11-22,3141.61010742188,3162.65991210938,3130.75,3131.75,0.0,2,0.9999736660081745
2002-11-25,3175.56005859375,3183.2900390625,3140.31005859375,3146.92993164063,0.0,2,0.9999741049663539
2002-11-26,3187.76000976563,3210.67993164063,3181.25,3190.669921875,0.0,2,0.999973731611446
2002-11-27,3174.11010742188,3206.6298828125,3158.0,3193.1298828125,0.0,2,0.9999748531759765
2002-11-28,3220.75,3229.75,3192.1201171875,3192.1201171875,0.0,2,0.9999737242834418
2002-11-29,3228.82006835938,3245.3798828125,3195.60009765625,3224.97998046875,0.0,2,0.9999744130445063
2002-12-02,3270.36010742188,3277.3701171875,3238.88989257813,3247.60009765625,0.0,2,0.9999739283196991
2002-12-03,3230.13989257813,3292.26000976563,3223.03002929688,3276.69995117188,0.0,2,0.9999719859406934
2002-12-04,3207.36010742188,3243.86010742188,3189.13989257813,3243.86010742188,0.0,2,0.9999728069827208
2002-12-05,3229.72998046875,3250.25,3186.6201171875,3186.6201171875,0.0,2,0.9999710023529087
2002-12-06,3306.2900390625,3309.80004882813,3235.67993164063,3235.67993164063,0.0,2,0.9999649607568531
2002-12-09,3269.31005859375,3349.36010742188,3264.76000976563,3320.8701171875,0.0,2,0.9999674108031915
2002-12-10,3289.67993164063,3294.68994140625,3241.39990234375,3256.6298828125,0.0,2,0.999972832733017
2002-12-11,3303.27001953125,3324.22998046875,3287.28002929688,3298.93994140625,0.0,2,0.9999742681846534
2002-12-12,3324.47998046875,3331.27001953125,3299.47998046875,3309.19995117188,0.0,2,0.999973515769913
2002-12-13,3342.96997070313,3349.48999023438,3329.2099609375,3335.28002929688,0.0,2,0.9999721334804573
2002-12-16,3328.38989257813,3371.15991210938,3324.39990234375,3360.19995117188,0.0,2,0.9999735737677012
2002-12-17,3311.06005859375,3347.919921875,3301.78002929688,3338.8798828125,0.0,2,0.9999739713585424
2002-12-18,3333.31005859375,3348.57006835938,3319.25,3321.1201171875,0.0,2,0.9999731811015405
2002-12-19,3333.86010742188,3345.669921875,3313.44995117188,3332.71997070313,0.0,2,0.9999735425326564
2002-12-20,3337.21997070313,3356.0,3329.10009765625,3339.4599609375,0.0,2,0.999973112040684
2002-12-23,3329.61010742188,3351.01000976563,3321.5,3346.56005859375,0.0,2,0.9999730013119841
2002-12-24,3352.77001953125,3359.38989257813,3318.02001953125,3328.65991210938,0.0,2,0.9999736415133067
2002-12-26,3382.63989257813,3399.3701171875,3360.40991210938,3360.86010742188,0.0,2,0.9999733058342325
2002-12-27,3398.0,3413.830078125,3393.580078125,3393.580078125,0.0,2,0.9999715113413686
2002-12-30,3374.96997070313,3389.1201171875,3359.76000976563,3389.1201171875,0.0,2,0.9999721187371812
2002-12-31,3377.28002929688,3398.11010742188,3374.72998046875,3376.47998046875,0.0,2,0.999971823255765
2003-01-02,3365.06005859375,3407.23999023438,3363.11010742188,3399.71997070313,0.0,2,0.9999731425044952
2003-01-03,3357.5400390625,3386.96997070313,3351.88989257813,3380.43994140625,0.0,2,0.9999733343740188
2003-01-06,3334.88989257813,3364.71997070313,3330.03002929688,3364.71997070313,0.0,2,0.9999727773359436
2003-01-07,3330.5,3352.42993164063,3320.419921875,3350.17993164063,0.0,2,0.9999729863095956
2003-01-08,3357.8701171875,3362.1201171875,3338.93994140625,3339.88989257813,0.0,2,0.9999723655987317
2003-01-09,3384.19995117188,3388.18994140625,3366.28002929688,3367.34008789063,0.0,2,0.9999720959903087
2003-01-10,3358.98999023438,3416.919921875,3342.1201171875,3416.919921875,0.0,2,0.9999692431510393
2003-01-13,3327.15991210938,3356.92993164063,3324.25,3355.07006835938,0.0,2,0.9999728176164854
2003-01-14,3335.35009765625,3341.55004882813,3321.48999023438,3334.93994140625,0.0,2,0.9999717884111241
2003-01-15,3357.68994140625,3359.97998046875,3333.19995117188,3333.19995117188,0.0,2,0.9999725680144701
2003-01-16,3373.52001953125,3377.27001953125,3352.55004882813,3358.46997070313,0.0,2,0.9999725080018811
2003-01-17,3370.38989257813,3382.53002929688,3366.23999023438,3377.93994140625,0.0,2,0.9999710388418374
2003-01-20,3341.88989257813,3368.080078125,3338.09008789063,3364.53002929688,0.0,2,0.9999727926063632
2003-01-21,3354.13989257813,3356.82006835938,3336.94995117188,3348.32006835938,0.0,2,0.9999715787655681
2003-01-22,3357.0400390625,3367.22998046875,3345.6201171875,3364.11010742188,0.0,2,0.9999717814233005
2003-01-23,3328.17993164063,3360.3701171875,3324.48999023438,3351.75,0.0,2,0.9999734498380064
2003-01-24,3287.86010742188,3340.67993164063,3281.92993164063,3332.02001953125,0.0,2,0.9999728314232451
2003-01-27,3247.7099609375,3286.4599609375,3221.68994140625,3283.92993164063,0.0,2,0.9999717784202763
2003-01-28,3267.84008789063,3269.1298828125,3209.51000976563,3247.09008789063,0.0,2,0.9999693560477265
2003-01-29,3238.02001953125,3275.73999023438,3225.73999023438,3273.78002929688,0.0,2,0.9999733954696094
2003-01-30,3219.8798828125,3256.47998046875,3217.3701171875,3246.5400390625,0.0,2,0.9999738236311385
2003-01-31,3250.3798828125,3257.47998046875,3199.17993164063,3216.15991210938,0.0,2,0.9999726302897242
2003-02-03,3279.830078125,3283.47998046875,3250.55004882813,3265.080078125,0.0,2,0.9999733066055025
2003-02-04,3278.1298828125,3295.25,3271.75,3283.59008789063,0.0,2,0.9999728384809099
2003-02-05,3256.080078125,3277.09008789063,3239.02001953125,3268.61010742188,0.0,2,0.9999740761388473
2003-02-06,3305.43994140625,3311.17993164063,3256.6298828125,3256.919921875,0.0,2,0.9999716205847125
2003-02-07,3279.77001953125,3309.9599609375,3277.330078125,3309.4599609375,0.0,2,0.9999728291815793
2003-02-10,3256.86010742188,3281.419921875,3252.48999023438,3281.3701171875,0.0,2,0.9999727357219463
2003-02-11,3261.46997070313,3278.7900390625,3249.6298828125,3269.85009765625,0.0,2,0.9999735378026311
2003-02-12,3247.51000976563,3263.75,3236.330078125,3263.56005859375,0.0,2,0.9999726340749198
2003-02-14,3223.40991210938,3254.0400390625,3218.3701171875,3250.64990234375,0.0,2,0.9999735408831965
2003-02-17,3282.44995117188,3287.01000976563,3248.89990234375,3248.89990234375,0.0,2,0.99997324778797
2003-02-18,3289.09008789063,3301.919921875,3284.0400390625,3284.0400390625,0.0,2,0.9999717245780021
2003-02-19,3302.0400390625,3317.80004882813,3300.85009765625,3303.09008789063,0.0,2,0.9999713742266018
2003-02-20,3303.21997070313,3307.8701171875,3284.580078125,3301.81005859375,0.0,2,0.9999720518729937
2003-02-21,3307.19995117188,3313.60009765625,3294.67993164063,3303.330078125,0.0,2,0.999971967089997
2003-02-24,3322.169921875,3341.61010742188,3318.25,3318.25,0.0,2,0.9999720372826516
2003-02-25,3281.919921875,3316.90991210938,3279.0,3316.90991210938,0.0,2,0.9999729271453109
2003-02-26,3260.47998046875,3292.68994140625,3259.0,3291.07006835938,0.0,2,0.9999729811644886
2003-02-27,3277.34008789063,3283.2900390625,3251.39990234375,3254.84008789063,0.0,2,0.9999735221228387
2003-02-28,3283.65991210938,3316.73999023438,3269.80004882813,3294.60009765625,0.0,2,0.9999747014316503
2003-03-03,3277.27001953125,3311.57006835938,3274.63989257813,3301.669921875,0.0,2,0.9999736092412003
2003-03-04,3244.80004882813,3272.18994140625,3240.15991210938,3271.06005859375,0.0,2,0.9999730912117302
2003-03-05,3226.10009765625,3235.85009765625,3190.06005859375,3233.42993164063,0.0,2,0.9999712845819988
2003-03-06,3190.35009765625,3244.9599609375,3186.42993164063,3244.9599609375,0.0,2,0.9999718920254385
2003-03-07,3153.06005859375,3182.15991210938,3142.88989257813,3182.15991210938,0.0,2,0.9999735981183914
2003-03-10,3125.8798828125,3161.96997070313,3116.01000976563,3152.89990234375,0.0,2,0.9999745520319152
2003-03-11,3154.90991210938,3159.47998046875,3100.13989257813,3117.48999023438,0.0,2,0.9999722131273105
2003-03-12,3110.080078125,3158.97998046875,3106.85009765625,3151.60009765625,0.0,2,0.999973590478891
2003-03-13,3108.23999023438,3127.30004882813,3086.42993164063,3113.35009765625,0.0,2,0.9999748919038635
2003-03-17,3084.90991210938,3115.13989257813,3049.05004882813,3115.13989257813,0.0,2,0.999970184214616
2003-03-19,3121.17993164063,3128.830078125,3103.8701171875,3103.8701171875,0.0,2,0.9999735030832243
2003-03-20,3192.92993164063,3197.65991210938,3118.32006835938,3118.80004882813,0.0,2,0.9999630232478804
2003-03-21,3200.14990234375,3209.4599609375,3179.7900390625,3195.65991210938,0.0,2,0.9999737665465723
2003-03-24,3140.36010742188,3216.07006835938,3137.56005859375,3216.07006835938,0.0,2,0.9999670819220564
2003-03-25,3140.419921875,3143.02001953125,3102.64990234375,3122.69995117188,0.0,2,0.9999734911303755
2003-03-26,3143.580078125,3165.3701171875,3140.0,3148.07006835938,0.0,2,0.9999733366870082
2003-03-27,3116.7900390625,3146.2900390625,3115.06005859375,3138.88989257813,0.0,2,0.9999737578322714
2003-03-28,3115.43994140625,3130.330078125,3099.0,3115.3701171875,0.0,2,0.9999744465366911
2003-03-31,3048.71997070313,3106.92993164063,3039.830078125,3106.92993164063,0.0,2,0.9999712611262465
2003-04-01,3080.94995117188,3089.60009765625,3037.5400390625,3037.5400390625,0.0,2,0.9999729537143784
2003-04-02,3116.98999023438,3120.31005859375,3079.6201171875,3083.93994140625,0.0,2,0.9999738334270495
2003-04-03,3151.15991210938,3155.1201171875,3119.80004882813,3130.84008789063,0.0,2,0.9999739792365759
2003-04-04,3167.69995117188,3169.19995117188,3130.80004882813,3151.15991210938,0.0,2,0.9999731746471185
2003-04-07,3215.23999023438,3221.89990234375,3180.8701171875,3181.93994140625,0.0,2,0.99997360410824
2003-04-08,3174.86010742188,3209.419921875,3172.67993164063,3205.919921875,0.0,2,0.9999735536350974
2003-04-09,3141.25,3164.60009765625,3126.830078125,3160.73999023438,0.0,2,0.9999740331334189
2003-04-10,3035.330078125,3137.23999023438,3021.73999023438,3137.23999023438,0.0,2,0.9999467093837323
2003-04-11,2997.8701171875,3048.07006835938,2962.96997070313,3030.4599609375,0.0,2,0.9999708014124953
2003-04-15,2997.3798828125,3018.65991210938,2948.669921875,3010.9599609375,0.0,2,0.9999692348447696
2003-04-16,3032.32006835938,3037.1201171875,3000.71997070313,3005.35009765625,0.0,2,0.999974367933655
2003-04-17,2984.5,3011.919921875,2971.93994140625,3002.67993164063,0.0,2,0.9999750742458235
2003-04-21,2996.96997070313,3002.11010742188,2985.60009765625,2992.89990234375,0.0,2,0.9999727757688274
2003-04-22,2985.5400390625,2998.1298828125,2971.68994140625,2994.5,0.0,2,0.999973751522178
2003-04-23,2947.330078125,3009.01000976563,2943.44995117188,2997.34008789063,0.0,2,0.9999726081006753
2003-04-24,2937.22998046875,2973.03002929688,2932.34008789063,2960.56005859375,0.0,2,0.9999749903014804
2003-04-25,2924.03002929688,2937.59008789063,2908.2900390625,2935.080078125,0.0,2,0.9999740112218415
2003-04-28,2936.7099609375,2942.44995117188,2904.43994140625,2904.43994140625,0.0,2,0.9999744262532396
2003-04-29,2950.13989257813,2961.46997070313,2944.1298828125,2949.0400390625,0.0,2,0.9999731802475799
2003-04-30,2959.7900390625,2962.39990234375,2942.419921875,2942.419921875,0.0,2,0.9999734191542751
2003-05-02,2966.6298828125,2968.9599609375,2939.15991210938,2949.0400390625,0.0,2,0.9999742073028773
2003-05-05,2975.46997070313,2988.68994140625,2967.8798828125,2977.46997070313,0.0,2,0.9999736386090861
2003-05-06,2993.0,3001.2099609375,2972.330078125,2981.8701171875,0.0,2,0.9999745131953844
2003-05-07,2980.73999023438,3003.0,2978.5400390625,2988.17993164063,0.0,2,0.999973787939231
2003-05-08,2961.60009765625,2989.22998046875,2953.419921875,2980.25,0.0,2,0.9999749115257192
2003-05-09,2950.0,2960.919921875,2945.64990234375,2953.1201171875,0.0,2,0.9999727472514173
2003-05-12,2942.78002929688,2965.3701171875,2934.78002929688,2955.18994140625,0.0,2,0.9999747510049997
2003-05-13,2960.6201171875,2964.9599609375,2947.03002929688,2947.03002929688,0.0,2,0.999973198487405
2003-05-14,2993.93994140625,2997.63989257813,2959.51000976563,2959.51000976563,0.0,2,0.9999740908471235
2003-05-15,3012.96997070313,3016.93994140625,2993.38989257813,2996.669921875,0.0,2,0.9999737340351431
2003-05-16,3056.580078125,3059.419921875,3019.47998046875,3019.47998046875,0.0,2,0.9999737313496179
2003-05-19,3043.88989257813,3082.2099609375,3039.92993164063,3063.13989257813,0.0,2,0.9999745747511971
2003-05-20,3062.919921875,3066.2900390625,3025.19995117188,3032.85009765625,0.0,2,0.9999741092078822
2003-05-21,3057.09008789063,3092.3798828125,3054.46997070313,3068.1201171875,0.0,2,0.999974042560943
2003-05-22,3040.7900390625,3067.1201171875,3032.90991210938,3055.19995117188,0.0,2,0.9999747040134522
2003-05-23,3049.84008789063,3060.47998046875,3036.419921875,3041.6298828125,0.0,2,0.9999738627807137
2003-05-26,3096.68994140625,3101.75,3050.15991210938,3051.30004882813,0.0,2,0.9999727422052731
2003-05-27,3081.93994140625,3118.580078125,3076.98999023438,3103.56005859375,0.0,2,0.999974606310785
2003-05-28,3130.4599609375,3133.169921875,3086.14990234375,3093.71997070313,0.0,2,0.9999734041024954
2003-05-29,3164.25,3171.80004882813,3116.85009765625,3116.85009765625,0.0,2,0.9999721256546938
2003-05-30,3180.75,3200.47998046875,3158.73999023438,3172.05004882813,0.0,2,0.999974928510128
2003-06-02,3206.3798828125,3220.13989257813,3170.3798828125,3176.56005859375,0.0,2,0.9999739560555592
2003-06-03,3181.96997070313,3214.330078125,3176.77001953125,3212.98999023438,0.0,2,0.9999735273588211
2003-06-04,3216.48999023438,3220.18994140625,3187.40991210938,3187.40991210938,0.0,2,0.9999734359823149
2003-06-05,3262.19995117188,3274.44995117188,3233.05004882813,3233.05004882813,0.0,2,0.999973605477704
2003-06-06,3303.23999023438,3313.5400390625,3270.06005859375,3270.06005859375,0.0,2,0.9999733121532934
2003-06-09,3337.31005859375,3351.36010742188,3295.13989257813,3304.64990234375,0.0,2,0.9999732044672222
2003-06-10,3289.55004882813,3350.02001953125,3281.2099609375,3332.65991210938,0.0,2,0.9999721930155134
2003-06-11,3314.60009765625,3327.61010742188,3287.71997070313,3289.36010742188,0.0,2,0.9999736644612891
2003-06-12,3337.30004882813,3340.97998046875,3318.89990234375,3318.89990234375,0.0,2,0.9999722638085723
2003-06-13,3354.13989257813,3364.02001953125,3338.89990234375,3342.64990234375,0.0,2,0.9999728295150421
2003-06-16,3336.63989257813,3361.97998046875,3325.43994140625,3358.3798828125,0.0,2,0.9999733606263277
2003-06-17,3431.03002929688,3435.67993164063,3362.34008789063,3362.34008789063,0.0,2,0.9999652641391846
2003-06-18,3430.9599609375,3452.72998046875,3417.73999023438,3440.68994140625,0.0,2,0.9999736082924091
2003-06-19,3454.60009765625,3467.26000976563,3429.0,3429.0,0.0,2,0.9999730382699633
2003-06-20,3499.5,3503.01000976563,3427.36010742188,3450.57006835938,0.0,2,0.9999666586294498
2003-06-23,3461.3798828125,3510.11010742188,3457.43994140625,3500.18994140625,0.0,2,0.9999727838622147
2003-06-24,3447.44995117188,3473.22998046875,3438.27001953125,3441.07006835938,0.0,2,0.9999725981006821
2003-06-25,3517.27001953125,3526.86010742188,3456.85009765625,3456.85009765625,0.0,2,0.9999673718422135
2003-06-26,3552.39990234375,3564.67993164063,3522.05004882813,3528.28002929688,0.0,2,0.9999732234911319
2003-06-27,3583.06005859375,3589.5400390625,3532.52001953125,3577.9599609375,0.0,2,0.9999687343296617
2003-06-30,3607.1298828125,3632.84008789063,3585.57006835938,3585.57006835938,0.0,2,0.9999719026777165
